Graph_Num,ID,Title,Author,Date_Published,Time_Published,Date_Edited,Time_Edited,Summary_Text,Article_Text,Is_Tweet
7,40,        Suspected war criminals safe in Britain    ,"NA","17 Dec, 2008 ",07:49,"17 Dec, 2008 ",10:49,"

        Lawyers and campaigners say legal loopholes make the UK a safe haven for thousands suspected of war crimes, crimes against humanity and genocide, and are pushing for a change in the law.

    ","“When they came here they changed their own names, for example Dr Vincent Bajinya changed to Dr Vincent Browne,” Rwanda’s Ambassador to the UK Claver Gatete says. “So they thought they could get away with it, and being in Europe they thought they could keep appealing if anything happens, and they will never be extradited to Rwanda.”",FALSE
8,40,        Suspected war criminals safe in Britain    ,"NA","17 Dec, 2008 ",07:49,"17 Dec, 2008 ",10:49,"

        Lawyers and campaigners say legal loopholes make the UK a safe haven for thousands suspected of war crimes, crimes against humanity and genocide, and are pushing for a change in the law.

    ","The men were arrested only after a special agreement was signed between Britain and Rwanda allowing them to be extradited.",FALSE
9,40,        Suspected war criminals safe in Britain    ,"NA","17 Dec, 2008 ",07:49,"17 Dec, 2008 ",10:49,"

        Lawyers and campaigners say legal loopholes make the UK a safe haven for thousands suspected of war crimes, crimes against humanity and genocide, and are pushing for a change in the law.

    ","The four are now waiting for a remand hearing. But members of the Action Group for Peace and Justice in Rwanda believe that although they should be tried, it should be anywhere but in Rwanda where they would never get a fair trial.",FALSE
10,40,        Suspected war criminals safe in Britain    ,"NA","17 Dec, 2008 ",07:49,"17 Dec, 2008 ",10:49,"

        Lawyers and campaigners say legal loopholes make the UK a safe haven for thousands suspected of war crimes, crimes against humanity and genocide, and are pushing for a change in the law.

    ","“Historically the UK has been a place where people seek asylum. That’s not a bad thing as they are often seeking asylum from oppressive regimes,” says John Jones, Doughty Street Chambers barrister. “But if you have a human rights law and an asylum law, you can’t have people being sent back to where they will be prosecuted.”",FALSE
11,40,        Suspected war criminals safe in Britain    ,"NA","17 Dec, 2008 ",07:49,"17 Dec, 2008 ",10:49,"

        Lawyers and campaigners say legal loopholes make the UK a safe haven for thousands suspected of war crimes, crimes against humanity and genocide, and are pushing for a change in the law.

    ","John Jones is specialising in war crimes and extradition. And despite the current problem with the law, he says it’s highly unlikely there will be any changes any time soon.",FALSE
12,40,        Suspected war criminals safe in Britain    ,"NA","17 Dec, 2008 ",07:49,"17 Dec, 2008 ",10:49,"

        Lawyers and campaigners say legal loopholes make the UK a safe haven for thousands suspected of war crimes, crimes against humanity and genocide, and are pushing for a change in the law.

    ","“It takes a great deal of parliamentary will to push through something as big as a new war crimes act,” Jones says. “And of course the fear is that the UK would become a sort of forum for all war crimes trials as Belgium nearly became – that they’ll come to the UK and they‘ll all start their proceedings here. And that’s what the parliament wants to avoid and the tax payers want to avoid – to become the world’s policeman.”",FALSE
13,40,        Suspected war criminals safe in Britain    ,"NA","17 Dec, 2008 ",07:49,"17 Dec, 2008 ",10:49,"

        Lawyers and campaigners say legal loopholes make the UK a safe haven for thousands suspected of war crimes, crimes against humanity and genocide, and are pushing for a change in the law.

    ","Experts say, the Rwandan case is a test. If it does appear that the four can’t be tried in the UK but won’t be extradited – they will enjoy total impunity.",FALSE
14,40,        Suspected war criminals safe in Britain    ,"NA","17 Dec, 2008 ",07:49,"17 Dec, 2008 ",10:49,"

        Lawyers and campaigners say legal loopholes make the UK a safe haven for thousands suspected of war crimes, crimes against humanity and genocide, and are pushing for a change in the law.

    ","And the question is how many suspects living in Britain will thus manage to avoid justice in their home countries.",FALSE
15,40,        Suspected war criminals safe in Britain    ,"NA","17 Dec, 2008 ",07:49,"17 Dec, 2008 ",10:49,"

        Lawyers and campaigners say legal loopholes make the UK a safe haven for thousands suspected of war crimes, crimes against humanity and genocide, and are pushing for a change in the law.

    ",,FALSE
16,40,        Suspected war criminals safe in Britain    ,"NA","17 Dec, 2008 ",07:49,"17 Dec, 2008 ",10:49,"

        Lawyers and campaigners say legal loopholes make the UK a safe haven for thousands suspected of war crimes, crimes against humanity and genocide, and are pushing for a change in the law.

    ",RT interview with Dmitry Babich,FALSE
1,42,        Downturn highlights Russia’s need for diversification    ,"NA","17 Dec, 2008 ",08:20,"17 Dec, 2008 ",11:20,"

        Industry in Russia suffered its worst month ever in November. Figures out on Tuesday show year-on-year production slumped more than 8%. Experts say Russia must cut its dependence on raw materials and diversify the economy, but warn diversification looks d

    ","November's industrial collapse was five times more than an economists' poll predicted. Refocusing their crystal balls, December's slump is now expected to be 19% year-on-year, and the first half of 2009 even worse according to Yaroslav Lissovolik, Chief Economist at Deutsche Bank Russia.",FALSE
2,42,        Downturn highlights Russia’s need for diversification    ,"NA","17 Dec, 2008 ",08:20,"17 Dec, 2008 ",11:20,"

        Industry in Russia suffered its worst month ever in November. Figures out on Tuesday show year-on-year production slumped more than 8%. Experts say Russia must cut its dependence on raw materials and diversify the economy, but warn diversification looks d

    ",“We should be surmounting the depths of these difficult times in the middle of next year.”,FALSE
3,42,        Downturn highlights Russia’s need for diversification    ,"NA","17 Dec, 2008 ",08:20,"17 Dec, 2008 ",11:20,"

        Industry in Russia suffered its worst month ever in November. Figures out on Tuesday show year-on-year production slumped more than 8%. Experts say Russia must cut its dependence on raw materials and diversify the economy, but warn diversification looks d

    ","Biggest fallers were the three pillars which make up 80% of Russia's economy – oil, gas and metals. Professor Ismail Erturk of the Manchester Business School says this is a wake-up call to the Kremlin.",FALSE
4,42,        Downturn highlights Russia’s need for diversification    ,"NA","17 Dec, 2008 ",08:20,"17 Dec, 2008 ",11:20,"

        Industry in Russia suffered its worst month ever in November. Figures out on Tuesday show year-on-year production slumped more than 8%. Experts say Russia must cut its dependence on raw materials and diversify the economy, but warn diversification looks d

    ","“Relying on those industries is not enough, you always need innovative sectors where you have high value added.”",FALSE
5,42,        Downturn highlights Russia’s need for diversification    ,"NA","17 Dec, 2008 ",08:20,"17 Dec, 2008 ",11:20,"

        Industry in Russia suffered its worst month ever in November. Figures out on Tuesday show year-on-year production slumped more than 8%. Experts say Russia must cut its dependence on raw materials and diversify the economy, but warn diversification looks d

    ","But Yaroslav Lissovolik says economic diversification is easier said than done.",FALSE
6,42,        Downturn highlights Russia’s need for diversification    ,"NA","17 Dec, 2008 ",08:20,"17 Dec, 2008 ",11:20,"

        Industry in Russia suffered its worst month ever in November. Figures out on Tuesday show year-on-year production slumped more than 8%. Experts say Russia must cut its dependence on raw materials and diversify the economy, but warn diversification looks d

    ","“It takes not even years, it takes decades to diversify for an economy that is so dependant on export of raw materials.”",FALSE
7,42,        Downturn highlights Russia’s need for diversification    ,"NA","17 Dec, 2008 ",08:20,"17 Dec, 2008 ",11:20,"

        Industry in Russia suffered its worst month ever in November. Figures out on Tuesday show year-on-year production slumped more than 8%. Experts say Russia must cut its dependence on raw materials and diversify the economy, but warn diversification looks d

    ","Finance Minister Aleksey Kudrin admits Russia is now heading for recession – two successive quarters of negative GDP growth. His Deputy Andrey Klepach says it'll last more than two quarters, and has already started.",FALSE
8,42,        Downturn highlights Russia’s need for diversification    ,"NA","17 Dec, 2008 ",08:20,"17 Dec, 2008 ",11:20,"

        Industry in Russia suffered its worst month ever in November. Figures out on Tuesday show year-on-year production slumped more than 8%. Experts say Russia must cut its dependence on raw materials and diversify the economy, but warn diversification looks d

    ",Fesco boost 1H 2008 Net Profit 26%,FALSE
9,42,        Downturn highlights Russia’s need for diversification    ,"NA","17 Dec, 2008 ",08:20,"17 Dec, 2008 ",11:20,"

        Industry in Russia suffered its worst month ever in November. Figures out on Tuesday show year-on-year production slumped more than 8%. Experts say Russia must cut its dependence on raw materials and diversify the economy, but warn diversification looks d

    ",Russian advertising industry braces for slowdown,FALSE
10,42,        Downturn highlights Russia’s need for diversification    ,"NA","17 Dec, 2008 ",08:20,"17 Dec, 2008 ",11:20,"

        Industry in Russia suffered its worst month ever in November. Figures out on Tuesday show year-on-year production slumped more than 8%. Experts say Russia must cut its dependence on raw materials and diversify the economy, but warn diversification looks d

    ",Right hand drive ban shelved after 30% import tariff hike draws protest in Far East,FALSE
1,75,        Financial pyramids make comeback in Russia    ,"NA","10 Jul, 2008 ",05:00,"10 Jul, 2008 ",09:00,"

        The 1990s in Russia was a time of financial uncertainty. The Soviet Union had collapsed and people had no confidence in banks or roubles. With high inflation, saving money for the future was not an option. Little wonder, then, that with their promises of

    ","Now, another financial pyramid has collapsed in Russia leaving hundreds of thousands of people deceived and millions of dollars lost.",FALSE
2,75,        Financial pyramids make comeback in Russia    ,"NA","10 Jul, 2008 ",05:00,"10 Jul, 2008 ",09:00,"

        The 1990s in Russia was a time of financial uncertainty. The Soviet Union had collapsed and people had no confidence in banks or roubles. With high inflation, saving money for the future was not an option. Little wonder, then, that with their promises of

    ","In a financial pyramid, investors put their money in and wait for new investors to do the same. Those at the top collect the incoming cash. In many cases they run off with the deposits and the pyramid collapses.",FALSE
3,75,        Financial pyramids make comeback in Russia    ,"NA","10 Jul, 2008 ",05:00,"10 Jul, 2008 ",09:00,"

        The 1990s in Russia was a time of financial uncertainty. The Soviet Union had collapsed and people had no confidence in banks or roubles. With high inflation, saving money for the future was not an option. Little wonder, then, that with their promises of

    ","Lidia Pertseva says she lost all her savings this way and now suffers from heart attacks. She's trying to get at least part of her money back at a compensation centre in Moscow.",FALSE
4,75,        Financial pyramids make comeback in Russia    ,"NA","10 Jul, 2008 ",05:00,"10 Jul, 2008 ",09:00,"

        The 1990s in Russia was a time of financial uncertainty. The Soviet Union had collapsed and people had no confidence in banks or roubles. With high inflation, saving money for the future was not an option. Little wonder, then, that with their promises of

    ","“There have always been financial pyramids and always will be. The newcomers always hope that they see the beginning. But it is confidential information, available to the organisers only,” says Tatyana Morozova, a financial consultant.",FALSE
5,75,        Financial pyramids make comeback in Russia    ,"NA","10 Jul, 2008 ",05:00,"10 Jul, 2008 ",09:00,"

        The 1990s in Russia was a time of financial uncertainty. The Soviet Union had collapsed and people had no confidence in banks or roubles. With high inflation, saving money for the future was not an option. Little wonder, then, that with their promises of

    ","A police officer, who wants to remain anonymous, explains the situation: “Yes, we have a list with ample evidence against those behind the pyramids. But since there is no single application from the cheated depositors, we can't help and all the protests and demonstrations once the pyramid’s crashed and the managers are on the run are useless.” The general public does not know how to distinguish a pyramid company from a legitimate one. There are, though, some indications which may help.",FALSE
6,75,        Financial pyramids make comeback in Russia    ,"NA","10 Jul, 2008 ",05:00,"10 Jul, 2008 ",09:00,"

        The 1990s in Russia was a time of financial uncertainty. The Soviet Union had collapsed and people had no confidence in banks or roubles. With high inflation, saving money for the future was not an option. Little wonder, then, that with their promises of

    ","They include bright and obtrusive promotion which promises more than 12 per cent annual profit and the absence of a licence number. Also, the pyramid only gets its money from newcomers.",FALSE
1,91,        Czech neo-Nazis forget their history lessons    ,"NA","1 Nov, 2008 ",04:07,"1 Nov, 2008 ",07:07,"

        Neo-Nazism is on the rise in Europe. Far-right movements are strong in Western European countries like Spain and Greece. A serious increase in reported racist attacks is also being witnessed in many Eastern European countries, especially the Czech Republi

    ","Chairman of the Tolerance organization, Ondrej Cakl, is monitoring the activities of Czech neo-Nazis and their sympathisers. Thanks partly to the footage he’d taken around 50 of the most active neo-Nazis in the country have been arrested.",FALSE
2,91,        Czech neo-Nazis forget their history lessons    ,"NA","1 Nov, 2008 ",04:07,"1 Nov, 2008 ",07:07,"

        Neo-Nazism is on the rise in Europe. Far-right movements are strong in Western European countries like Spain and Greece. A serious increase in reported racist attacks is also being witnessed in many Eastern European countries, especially the Czech Republi

    ","“I started attending right-wing demonstrations in 1990 because I sympathised with the ideas. But then I figured out they were lies and manipulation. After every such rally, about 50 racist skinheads would beat someone up. That was when it struck me how scary it was. For the first time in my life I saw someone kick a person in the face with a boot. There was a lot of blood and the person couldn’t see anything because of the blood pouring,” he recalled.",FALSE
3,91,        Czech neo-Nazis forget their history lessons    ,"NA","1 Nov, 2008 ",04:07,"1 Nov, 2008 ",07:07,"

        Neo-Nazism is on the rise in Europe. Far-right movements are strong in Western European countries like Spain and Greece. A serious increase in reported racist attacks is also being witnessed in many Eastern European countries, especially the Czech Republi

    ","Today the Czech right-wing extremists are trying to behave better than in the 90s. Their biggest ever rally, called Freedom Day, was to be held in the east Bohemian city of Hradec Kralove at the end on October. But when its location became public, the event was banned.",FALSE
4,91,        Czech neo-Nazis forget their history lessons    ,"NA","1 Nov, 2008 ",04:07,"1 Nov, 2008 ",07:07,"

        Neo-Nazism is on the rise in Europe. Far-right movements are strong in Western European countries like Spain and Greece. A serious increase in reported racist attacks is also being witnessed in many Eastern European countries, especially the Czech Republi

    ","The event was organised by the extreme right Workers’ Party or 'Delnicka strana'. It's been striving to get its members elected to parliament.",FALSE
5,91,        Czech neo-Nazis forget their history lessons    ,"NA","1 Nov, 2008 ",04:07,"1 Nov, 2008 ",07:07,"

        Neo-Nazism is on the rise in Europe. Far-right movements are strong in Western European countries like Spain and Greece. A serious increase in reported racist attacks is also being witnessed in many Eastern European countries, especially the Czech Republi

    ","“Media – that’s the problem! If it wasn’t for the media there wouldn’t have been such hysteria around us and our event wouldn’t have been cancelled. And there wouldn’t have been so many police! It’s absolutely excessive,” said Petr Kotab, Deputy Head, Workers’ Party.",FALSE
6,91,        Czech neo-Nazis forget their history lessons    ,"NA","1 Nov, 2008 ",04:07,"1 Nov, 2008 ",07:07,"

        Neo-Nazism is on the rise in Europe. Far-right movements are strong in Western European countries like Spain and Greece. A serious increase in reported racist attacks is also being witnessed in many Eastern European countries, especially the Czech Republi

    ","Its manifesto proposes abolishing all support for immigrants, registering the nationality of the country's inhabitants and confirming it on people's birth certificates and ID. It also demands the Czech Republic withdraws from NATO and the EU.",FALSE
7,91,        Czech neo-Nazis forget their history lessons    ,"NA","1 Nov, 2008 ",04:07,"1 Nov, 2008 ",07:07,"

        Neo-Nazism is on the rise in Europe. Far-right movements are strong in Western European countries like Spain and Greece. A serious increase in reported racist attacks is also being witnessed in many Eastern European countries, especially the Czech Republi

    ",“The Czech Republic for the Czechs” is the motto of the country’s nationalists.,FALSE
8,91,        Czech neo-Nazis forget their history lessons    ,"NA","1 Nov, 2008 ",04:07,"1 Nov, 2008 ",07:07,"

        Neo-Nazism is on the rise in Europe. Far-right movements are strong in Western European countries like Spain and Greece. A serious increase in reported racist attacks is also being witnessed in many Eastern European countries, especially the Czech Republi

    ","Despite objections from the city council, the gathering marched through the city and held a brief public demonstration, while a large contingent of riot police stood by.",FALSE
9,91,        Czech neo-Nazis forget their history lessons    ,"NA","1 Nov, 2008 ",04:07,"1 Nov, 2008 ",07:07,"

        Neo-Nazism is on the rise in Europe. Far-right movements are strong in Western European countries like Spain and Greece. A serious increase in reported racist attacks is also being witnessed in many Eastern European countries, especially the Czech Republi

    ","Around 200 took part in the rally, but the exact number of those with far-right nationalist views in the country is not known.",FALSE
10,91,        Czech neo-Nazis forget their history lessons    ,"NA","1 Nov, 2008 ",04:07,"1 Nov, 2008 ",07:07,"

        Neo-Nazism is on the rise in Europe. Far-right movements are strong in Western European countries like Spain and Greece. A serious increase in reported racist attacks is also being witnessed in many Eastern European countries, especially the Czech Republi

    ","Until now, the Czech Republic's estimated 3,000 to 5,000 right-wing radicals have remained an insignificant fringe group without a strong centralised leadership or political backing. But Czech right-wingers have recently begun trying to become more visible, promote their political ideas and overcome their political isolation. Now they are supported by Germany’s National Democratic Party.",FALSE
11,91,        Czech neo-Nazis forget their history lessons    ,"NA","1 Nov, 2008 ",04:07,"1 Nov, 2008 ",07:07,"

        Neo-Nazism is on the rise in Europe. Far-right movements are strong in Western European countries like Spain and Greece. A serious increase in reported racist attacks is also being witnessed in many Eastern European countries, especially the Czech Republi

    ","“The main message is that we belong together. I tried to communicate that we, German nationalists, have solidarity with Czech nationalists and that we are happy to work together,” said Per Lennart Aae from Germany’s National Democratic Party.",FALSE
12,91,        Czech neo-Nazis forget their history lessons    ,"NA","1 Nov, 2008 ",04:07,"1 Nov, 2008 ",07:07,"

        Neo-Nazism is on the rise in Europe. Far-right movements are strong in Western European countries like Spain and Greece. A serious increase in reported racist attacks is also being witnessed in many Eastern European countries, especially the Czech Republi

    ",,FALSE
1,92,        Somali pirates free Ukrainian ship    ,"NA","7 Dec, 2008 ",12:48,"7 Dec, 2008 ",15:48,"

        Somali pirates have released a Ukrainian cargo vessel held captive for more than two months. The twenty-man crew of the Faina was freed following talks between the pirates and Ukraine's foreign ministry.

    ","The Ukrainian cargo ship Faina, made up of a mixed crew of Ukrainians, Russians, and a Latvian, was taken hostage by pirates off the Somali coast on September 25.",FALSE
2,92,        Somali pirates free Ukrainian ship    ,"NA","7 Dec, 2008 ",12:48,"7 Dec, 2008 ",15:48,"

        Somali pirates have released a Ukrainian cargo vessel held captive for more than two months. The twenty-man crew of the Faina was freed following talks between the pirates and Ukraine's foreign ministry.

    ","Since then the relatives of the crew had been living on tenterhooks.",FALSE
3,92,        Somali pirates free Ukrainian ship    ,"NA","7 Dec, 2008 ",12:48,"7 Dec, 2008 ",15:48,"

        Somali pirates have released a Ukrainian cargo vessel held captive for more than two months. The twenty-man crew of the Faina was freed following talks between the pirates and Ukraine's foreign ministry.

    ","“My husband works as a mechanic on the Faina. He's been to Africa but nothing like this has ever happened. I know they were supposed to have protection with them, but there was nothing of the sort. The people were just left alone,” said Tatiana Filipenko, relative of one of Faina's crew members.",FALSE
4,92,        Somali pirates free Ukrainian ship    ,"NA","7 Dec, 2008 ",12:48,"7 Dec, 2008 ",15:48,"

        Somali pirates have released a Ukrainian cargo vessel held captive for more than two months. The twenty-man crew of the Faina was freed following talks between the pirates and Ukraine's foreign ministry.

    ","The pirates threatened to blow up the vessel and demanded up to $US 35 million for its safe return, although they eventually reduced the figure to $US 3 million. The crew experienced a serious shortage of food and water and the loss of their Russian captain, Vladimir Kolobkov, who died of a heart attack a few days after the siege had began.",FALSE
5,92,        Somali pirates free Ukrainian ship    ,"NA","7 Dec, 2008 ",12:48,"7 Dec, 2008 ",15:48,"

        Somali pirates have released a Ukrainian cargo vessel held captive for more than two months. The twenty-man crew of the Faina was freed following talks between the pirates and Ukraine's foreign ministry.

    ","The situation around the freighter looked even more explosive considering the kind of cargo it was carrying. The Faina held more than 33 T-72 tanks, air defence systems and ammunition, which it was transporting to Kenya.",FALSE
6,92,        Somali pirates free Ukrainian ship    ,"NA","7 Dec, 2008 ",12:48,"7 Dec, 2008 ",15:48,"

        Somali pirates have released a Ukrainian cargo vessel held captive for more than two months. The twenty-man crew of the Faina was freed following talks between the pirates and Ukraine's foreign ministry.

    ","Several American war ships surrounded the vessel and the Russian frigate The Fearless was sent to the area to prevent the bandits unloading the deadly cargo.",FALSE
7,92,        Somali pirates free Ukrainian ship    ,"NA","7 Dec, 2008 ",12:48,"7 Dec, 2008 ",15:48,"

        Somali pirates have released a Ukrainian cargo vessel held captive for more than two months. The twenty-man crew of the Faina was freed following talks between the pirates and Ukraine's foreign ministry.

    ","This siege also triggered political scandal as allegations emerged that the weapons were illegally intended for Darfur, which is currently under a UN arms embargo.",FALSE
8,92,        Somali pirates free Ukrainian ship    ,"NA","7 Dec, 2008 ",12:48,"7 Dec, 2008 ",15:48,"

        Somali pirates have released a Ukrainian cargo vessel held captive for more than two months. The twenty-man crew of the Faina was freed following talks between the pirates and Ukraine's foreign ministry.

    ","Both Ukraine and Kenya deny breaking the law, but a parliamentary investigation has been launched amid wider suspicions of Kiev's arms deals lacking transparency. “I have to admit that this is a case of absolute negligence because such an important cargo should always be properly secured, and unfortunately Ukraine is unable to send special forces to the area,” Ukrainian MP Valery Konovalyuk said. The waters off the coast of Somalia are notorious for armed bandits hijacking international ships.",FALSE
9,92,        Somali pirates free Ukrainian ship    ,"NA","7 Dec, 2008 ",12:48,"7 Dec, 2008 ",15:48,"

        Somali pirates have released a Ukrainian cargo vessel held captive for more than two months. The twenty-man crew of the Faina was freed following talks between the pirates and Ukraine's foreign ministry.

    ","This week the UN Security Council extended for another year its authorisation for countries to enter Somalia's territorial waters and use “all necessary means” to stop acts of piracy and armed robbery at sea.",FALSE
10,92,        Somali pirates free Ukrainian ship    ,"NA","7 Dec, 2008 ",12:48,"7 Dec, 2008 ",15:48,"

        Somali pirates have released a Ukrainian cargo vessel held captive for more than two months. The twenty-man crew of the Faina was freed following talks between the pirates and Ukraine's foreign ministry.

    ","Diplomats say such sweeping measures are necessary to stop the piracy that seems to be more audacious and more technologically sophisticated with each passing week.",FALSE
11,92,        Somali pirates free Ukrainian ship    ,"NA","7 Dec, 2008 ",12:48,"7 Dec, 2008 ",15:48,"

        Somali pirates have released a Ukrainian cargo vessel held captive for more than two months. The twenty-man crew of the Faina was freed following talks between the pirates and Ukraine's foreign ministry.

    ",,FALSE
12,92,        Somali pirates free Ukrainian ship    ,"NA","7 Dec, 2008 ",12:48,"7 Dec, 2008 ",15:48,"

        Somali pirates have released a Ukrainian cargo vessel held captive for more than two months. The twenty-man crew of the Faina was freed following talks between the pirates and Ukraine's foreign ministry.

    ",,FALSE
1,98,        Abkhazia rejects Georgian peace deal    ,"NA","18 Jul, 2008 ",16:51,"18 Jul, 2008 ",20:51,"

        A peace deal between Georgia and Abkhazia appears to be doomed, after the breakaway republic’s president rejected a German plan to resolve the conflict. Sergey Bagapsh says negotiations can’t occur until Georgia withdraws troops from part of Abkhazia.

    ",Bagapsh added that Abkhazia does not intend to discuss its status as it has already been confirmed by the people of the republic. Abkhazia's leader stated his land is independent and the point needs no further discussion.,FALSE
2,98,        Abkhazia rejects Georgian peace deal    ,"NA","18 Jul, 2008 ",16:51,"18 Jul, 2008 ",20:51,"

        A peace deal between Georgia and Abkhazia appears to be doomed, after the breakaway republic’s president rejected a German plan to resolve the conflict. Sergey Bagapsh says negotiations can’t occur until Georgia withdraws troops from part of Abkhazia.

    ","Sergey Bagapsh says they are ready to accept only the first point of Germany's proposals enclosing the non-use of force – and only after Georgia withdraws its military forces.",FALSE
3,98,        Abkhazia rejects Georgian peace deal    ,"NA","18 Jul, 2008 ",16:51,"18 Jul, 2008 ",20:51,"

        A peace deal between Georgia and Abkhazia appears to be doomed, after the breakaway republic’s president rejected a German plan to resolve the conflict. Sergey Bagapsh says negotiations can’t occur until Georgia withdraws troops from part of Abkhazia.

    ","Germany’s Foreign Minister, Frank-Walter Steinmeier, has been trying to broker a deal during a trip to Tbilisi.",FALSE
4,98,        Abkhazia rejects Georgian peace deal    ,"NA","18 Jul, 2008 ",16:51,"18 Jul, 2008 ",20:51,"

        A peace deal between Georgia and Abkhazia appears to be doomed, after the breakaway republic’s president rejected a German plan to resolve the conflict. Sergey Bagapsh says negotiations can’t occur until Georgia withdraws troops from part of Abkhazia.

    ","“I clearly outlined that our common proposal is based on the territorial integrity of Georgia. I can’t see any other way at this point except the gradual progress in this direction,” he said.",FALSE
5,98,        Abkhazia rejects Georgian peace deal    ,"NA","18 Jul, 2008 ",16:51,"18 Jul, 2008 ",20:51,"

        A peace deal between Georgia and Abkhazia appears to be doomed, after the breakaway republic’s president rejected a German plan to resolve the conflict. Sergey Bagapsh says negotiations can’t occur until Georgia withdraws troops from part of Abkhazia.

    ","The plan's first stage was to restore trust between Georgia and Abkhazia, to convince the conflicting sides to sign a peace treaty, and ensure the return of Georgian refugees to Abkhazia.",FALSE
6,98,        Abkhazia rejects Georgian peace deal    ,"NA","18 Jul, 2008 ",16:51,"18 Jul, 2008 ",20:51,"

        A peace deal between Georgia and Abkhazia appears to be doomed, after the breakaway republic’s president rejected a German plan to resolve the conflict. Sergey Bagapsh says negotiations can’t occur until Georgia withdraws troops from part of Abkhazia.

    ","The second stage was to start rebuilding the republic's infrastructure using funds donated to the German government by several other countries.",FALSE
7,98,        Abkhazia rejects Georgian peace deal    ,"NA","18 Jul, 2008 ",16:51,"18 Jul, 2008 ",20:51,"

        A peace deal between Georgia and Abkhazia appears to be doomed, after the breakaway republic’s president rejected a German plan to resolve the conflict. Sergey Bagapsh says negotiations can’t occur until Georgia withdraws troops from part of Abkhazia.

    ","And the third part of the plan was to make an international decision on Abkhazia's status.",FALSE
8,98,        Abkhazia rejects Georgian peace deal    ,"NA","18 Jul, 2008 ",16:51,"18 Jul, 2008 ",20:51,"

        A peace deal between Georgia and Abkhazia appears to be doomed, after the breakaway republic’s president rejected a German plan to resolve the conflict. Sergey Bagapsh says negotiations can’t occur until Georgia withdraws troops from part of Abkhazia.

    ","Georgian President Mikhail Saakashvili said: “That’s not a challenge to us. That's a challenge to the international community, to peace, to world order, to international law.",FALSE
9,98,        Abkhazia rejects Georgian peace deal    ,"NA","18 Jul, 2008 ",16:51,"18 Jul, 2008 ",20:51,"

        A peace deal between Georgia and Abkhazia appears to be doomed, after the breakaway republic’s president rejected a German plan to resolve the conflict. Sergey Bagapsh says negotiations can’t occur until Georgia withdraws troops from part of Abkhazia.

    ","”Is international law still relevant? Or it has been killed by these Russian actions? I really hope it's relevant, I think that's why this kind of involvement, this kind of mediation is absolutely crucial.""",FALSE
10,98,        Abkhazia rejects Georgian peace deal    ,"NA","18 Jul, 2008 ",16:51,"18 Jul, 2008 ",20:51,"

        A peace deal between Georgia and Abkhazia appears to be doomed, after the breakaway republic’s president rejected a German plan to resolve the conflict. Sergey Bagapsh says negotiations can’t occur until Georgia withdraws troops from part of Abkhazia.

    ","Meanwhile, Russia's Foreign Minister Sergey Lavrov has said a pullout of Georgian troops from the Kodori Gorge and a non-aggression pact should be the next steps in order to ease tensions between Georgia and Abkhazia.",FALSE
11,98,        Abkhazia rejects Georgian peace deal    ,"NA","18 Jul, 2008 ",16:51,"18 Jul, 2008 ",20:51,"

        A peace deal between Georgia and Abkhazia appears to be doomed, after the breakaway republic’s president rejected a German plan to resolve the conflict. Sergey Bagapsh says negotiations can’t occur until Georgia withdraws troops from part of Abkhazia.

    ","The comments were made after a meeting between Lavrov and Steinmeier outside Moscow. ",FALSE
12,98,        Abkhazia rejects Georgian peace deal    ,"NA","18 Jul, 2008 ",16:51,"18 Jul, 2008 ",20:51,"

        A peace deal between Georgia and Abkhazia appears to be doomed, after the breakaway republic’s president rejected a German plan to resolve the conflict. Sergey Bagapsh says negotiations can’t occur until Georgia withdraws troops from part of Abkhazia.

    ","“The plan put forward by Germany is absolutely right in its concept,” said Lavrov. “It embraces all sides of the problem, including difficult issues like the return of refugees and the economic rehabilitation of the conflict zone. And what’s most important it starts with the priority of a non-aggression agreement between the sides and the de-escalation of tensions in the Kodori gorge.”",FALSE
13,98,        Abkhazia rejects Georgian peace deal    ,"NA","18 Jul, 2008 ",16:51,"18 Jul, 2008 ",20:51,"

        A peace deal between Georgia and Abkhazia appears to be doomed, after the breakaway republic’s president rejected a German plan to resolve the conflict. Sergey Bagapsh says negotiations can’t occur until Georgia withdraws troops from part of Abkhazia.

    ","Steinmeier said: “We know that in the situation between Georgia, Abkhazia and Russia there cannot be an easy solution. We can’t solve it in one night. That’s why we propose a step by step approach to solve this conflict.”",FALSE
14,98,        Abkhazia rejects Georgian peace deal    ,"NA","18 Jul, 2008 ",16:51,"18 Jul, 2008 ",20:51,"

        A peace deal between Georgia and Abkhazia appears to be doomed, after the breakaway republic’s president rejected a German plan to resolve the conflict. Sergey Bagapsh says negotiations can’t occur until Georgia withdraws troops from part of Abkhazia.

    ","Abkhazia is a self-proclaimed republic that was made a part of Georgia during the Soviet era. After the fall of the USSR the region separated from mainland Georgia, angering authorities in Tbilisi.",FALSE
15,98,        Abkhazia rejects Georgian peace deal    ,"NA","18 Jul, 2008 ",16:51,"18 Jul, 2008 ",20:51,"

        A peace deal between Georgia and Abkhazia appears to be doomed, after the breakaway republic’s president rejected a German plan to resolve the conflict. Sergey Bagapsh says negotiations can’t occur until Georgia withdraws troops from part of Abkhazia.

    ","The conflict claimed thousands of lives on both sides, and Russian peacekeepers were forced to step in. After the worst fighting a UN mission also entered the area, and both remain today.",FALSE
